REGION;COMUNA;Destino;TipoVehiculo;Catalitico;NoCatalitico
6;6308;2.0;1.0;4.0;0.0
6;6308;2.0;2.0;3.0;0.0
6;6308;2.0;3.0;2.0;0.0
6;6308;2.0;4.0;27.0;0.0
6;6308;2.0;5.0;15.0;0.0
6;6308;2.0;6.0;0.0;0.0
6;6308;2.0;7.0;41.0;1.0
6;6308;2.0;8.0;7.0;0.0
6;6308;2.0;9.0;0.0;0.0
6;6308;3.0;1.0;199.0;91.0
6;6308;3.0;2.0;113.0;16.0
6;6308;3.0;3.0;0.0;0.0
6;6308;3.0;4.0;0.0;0.0
6;6308;3.0;5.0;76.0;15.0
6;6308;3.0;6.0;23.0;0.0
6;6308;3.0;7.0;0.0;0.0
6;6309;1.0;1.0;1552.0;34.0
6;6309;1.0;2.0;782.0;5.0
6;6309;1.0;3.0;138.0;6.0
6;6309;1.0;4.0;277.0;1.0
6;6309;1.0;5.0;0.0;0.0
6;6309;1.0;6.0;30.0;0.0
6;6309;1.0;7.0;963.0;30.0
6;6309;1.0;8.0;115.0;1.0
6;6309;1.0;9.0;0.0;0.0
6;6309;2.0;1.0;2.0;0.0
6;6309;2.0;2.0;1.0;0.0
6;6309;2.0;3.0;0.0;0.0
6;6309;2.0;4.0;15.0;0.0
6;6309;2.0;5.0;15.0;0.0
6;6309;2.0;6.0;0.0;0.0
6;6309;2.0;7.0;10.0;1.0
6;6309;2.0;8.0;6.0;0.0
6;6309;2.0;9.0;0.0;0.0
6;6309;3.0;1.0;33.0;10.0
6;6309;3.0;2.0;20.0;0.0
6;6309;3.0;3.0;0.0;0.0
6;6309;3.0;4.0;0.0;0.0
6;6309;3.0;5.0;3.0;1.0
6;6309;3.0;6.0;11.0;0.0
6;6309;3.0;7.0;0.0;0.0
6;6310;1.0;1.0;3992.0;476.0
6;6310;1.0;2.0;1163.0;61.0
6;6310;1.0;3.0;282.0;49.0
6;6310;1.0;4.0;258.0;28.0
6;6310;1.0;5.0;0.0;0.0
6;6310;1.0;6.0;147.0;5.0
6;6310;1.0;7.0;1908.0;329.0
6;6310;1.0;8.0;362.0;17.0
6;6310;1.0;9.0;0.0;0.0
6;6310;2.0;1.0;7.0;0.0
6;6310;2.0;2.0;221.0;0.0
6;6310;2.0;3.0;3.0;0.0
6;6310;2.0;4.0;44.0;0.0
6;6310;2.0;5.0;82.0;0.0
6;6310;2.0;6.0;0.0;0.0
6;6310;2.0;7.0;49.0;3.0
6;6310;2.0;8.0;16.0;0.0
6;6310;2.0;9.0;0.0;0.0
6;6310;3.0;1.0;286.0;102.0
6;6310;3.0;2.0;59.0;4.0
6;6310;3.0;3.0;0.0;0.0
6;6310;3.0;4.0;0.0;0.0
6;6310;3.0;5.0;35.0;12.0
6;6310;3.0;6.0;39.0;1.0
6;6310;3.0;7.0;0.0;0.0
7;7101;1.0;1.0;25042.0;2479.0
7;7101;1.0;2.0;8737.0;392.0
7;7101;1.0;3.0;693.0;162.0
7;7101;1.0;4.0;1652.0;184.0
7;7101;1.0;5.0;2.0;3.0
7;7101;1.0;6.0;199.0;7.0
7;7101;1.0;7.0;8999.0;1097.0
7;7101;1.0;8.0;2741.0;42.0
7;7101;1.0;9.0;0.0;0.0
7;7101;2.0;1.0;180.0;0.0
7;7101;2.0;2.0;1070.0;0.0
7;7101;2.0;3.0;60.0;0.0
7;7101;2.0;4.0;164.0;0.0
7;7101;2.0;5.0;299.0;0.0
7;7101;2.0;6.0;0.0;0.0
7;7101;2.0;7.0;417.0;2.0
7;7101;2.0;8.0;74.0;13.0
7;7101;2.0;9.0;0.0;0.0
7;7101;3.0;1.0;1278.0;241.0
7;7101;3.0;2.0;114.0;11.0
7;7101;3.0;3.0;0.0;0.0
7;7101;3.0;4.0;0.0;0.0
7;7101;3.0;5.0;76.0;6.0
7;7101;3.0;6.0;194.0;15.0
7;7101;3.0;7.0;0.0;0.0
7;7102;1.0;1.0;5573.0;420.0
7;7102;1.0;2.0;2215.0;83.0
7;7102;1.0;3.0;427.0;82.0
7;7102;1.0;4.0;613.0;45.0
7;7102;1.0;5.0;1.0;0.0
7;7102;1.0;6.0;117.0;3.0
7;7102;1.0;7.0;4359.0;358.0
7;7102;1.0;8.0;272.0;5.0
7;7102;1.0;9.0;0.0;0.0
7;7102;2.0;1.0;3.0;0.0
7;7102;2.0;2.0;225.0;0.0
7;7102;2.0;3.0;1.0;0.0
7;7102;2.0;4.0;65.0;0.0
7;7102;2.0;5.0;33.0;0.0
7;7102;2.0;6.0;1.0;0.0
7;7102;2.0;7.0;74.0;0.0
7;7102;2.0;8.0;31.0;6.0
7;7102;2.0;9.0;0.0;0.0
7;7102;3.0;1.0;927.0;78.0
7;7102;3.0;2.0;306.0;11.0
7;7102;3.0;3.0;0.0;0.0
7;7102;3.0;4.0;0.0;0.0
7;7102;3.0;5.0;12.0;4.0
7;7102;3.0;6.0;79.0;7.0
7;7102;3.0;7.0;0.0;0.0
7;7103;1.0;1.0;992.0;67.0
7;7103;1.0;2.0;351.0;9.0
7;7103;1.0;3.0;71.0;18.0
7;7103;1.0;4.0;123.0;5.0
7;7103;1.0;5.0;1.0;0.0
7;7103;1.0;6.0;35.0;0.0
7;7103;1.0;7.0;928.0;149.0
7;7103;1.0;8.0;105.0;1.0
7;7103;1.0;9.0;0.0;0.0
7;7103;2.0;1.0;0.0;0.0
7;7103;2.0;2.0;0.0;0.0
7;7103;2.0;3.0;0.0;0.0
7;7103;2.0;4.0;8.0;0.0
7;7103;2.0;5.0;6.0;0.0
7;7103;2.0;6.0;0.0;0.0
7;7103;2.0;7.0;101.0;1.0
7;7103;2.0;8.0;2.0;0.0
7;7103;2.0;9.0;0.0;0.0
7;7103;3.0;1.0;86.0;12.0
7;7103;3.0;2.0;9.0;0.0
7;7103;3.0;3.0;0.0;0.0
7;7103;3.0;4.0;0.0;0.0
7;7103;3.0;5.0;12.0;10.0
7;7103;3.0;6.0;13.0;1.0
7;7103;3.0;7.0;0.0;0.0
7;7104;1.0;1.0;477.0;80.0
7;7104;1.0;2.0;165.0;6.0
7;7104;1.0;3.0;29.0;13.0
7;7104;1.0;4.0;48.0;7.0
7;7104;1.0;5.0;0.0;1.0
7;7104;1.0;6.0;30.0;0.0
7;7104;1.0;7.0;630.0;96.0
7;7104;1.0;8.0;48.0;2.0
7;7104;1.0;9.0;0.0;0.0
7;7104;2.0;1.0;0.0;0.0
7;7104;2.0;2.0;0.0;0.0
7;7104;2.0;3.0;0.0;0.0
7;7104;2.0;4.0;0.0;0.0
7;7104;2.0;5.0;0.0;0.0
7;7104;2.0;6.0;0.0;0.0
7;7104;2.0;7.0;22.0;0.0
7;7104;2.0;8.0;0.0;0.0
7;7104;2.0;9.0;0.0;0.0
7;7104;3.0;1.0;174.0;30.0
7;7104;3.0;2.0;75.0;4.0
7;7104;3.0;3.0;0.0;0.0
7;7104;3.0;4.0;0.0;0.0
7;7104;3.0;5.0;4.0;1.0
7;7104;3.0;6.0;9.0;2.0
7;7104;3.0;7.0;0.0;0.0
7;7105;1.0;1.0;6188.0;693.0
7;7105;1.0;2.0;1819.0;81.0
7;7105;1.0;3.0;128.0;46.0
7;7105;1.0;4.0;550.0;40.0
7;7105;1.0;5.0;2.0;2.0
7;7105;1.0;6.0;40.0;1.0
7;7105;1.0;7.0;2677.0;452.0
7;7105;1.0;8.0;487.0;3.0
7;7105;1.0;9.0;0.0;0.0
7;7105;2.0;1.0;6.0;0.0
7;7105;2.0;2.0;183.0;0.0
7;7105;2.0;3.0;0.0;0.0
7;7105;2.0;4.0;5.0;0.0
7;7105;2.0;5.0;21.0;0.0
7;7105;2.0;6.0;0.0;0.0
7;7105;2.0;7.0;271.0;3.0
7;7105;2.0;8.0;0.0;0.0
7;7105;2.0;9.0;0.0;0.0
7;7105;3.0;1.0;455.0;69.0
7;7105;3.0;2.0;82.0;7.0
7;7105;3.0;3.0;0.0;0.0
7;7105;3.0;4.0;0.0;0.0
7;7105;3.0;5.0;30.0;2.0
7;7105;3.0;6.0;34.0;4.0
7;7105;3.0;7.0;0.0;0.0
7;7106;1.0;1.0;13091.0;164.0
7;7106;1.0;2.0;7141.0;13.0
7;7106;1.0;3.0;245.0;10.0
7;7106;1.0;4.0;747.0;11.0
7;7106;1.0;5.0;0.0;1.0
7;7106;1.0;6.0;142.0;1.0
7;7106;1.0;7.0;4675.0;119.0
7;7106;1.0;8.0;1250.0;2.0
7;7106;1.0;9.0;0.0;0.0
7;7106;2.0;1.0;0.0;0.0
7;7106;2.0;2.0;33.0;0.0
7;7106;2.0;3.0;2.0;0.0
7;7106;2.0;4.0;58.0;0.0
7;7106;2.0;5.0;21.0;0.0
7;7106;2.0;6.0;0.0;0.0
7;7106;2.0;7.0;33.0;0.0
7;7106;2.0;8.0;1.0;0.0
7;7106;2.0;9.0;0.0;0.0
7;7106;3.0;1.0;220.0;21.0
7;7106;3.0;2.0;41.0;1.0
7;7106;3.0;3.0;0.0;0.0
7;7106;3.0;4.0;0.0;0.0
7;7106;3.0;5.0;44.0;2.0
7;7106;3.0;6.0;16.0;1.0
7;7106;3.0;7.0;0.0;0.0
7;7107;1.0;1.0;2039.0;147.0
7;7107;1.0;2.0;1418.0;17.0
7;7107;1.0;3.0;55.0;15.0
7;7107;1.0;4.0;142.0;11.0
7;7107;1.0;5.0;1.0;0.0
7;7107;1.0;6.0;35.0;0.0
7;7107;1.0;7.0;2435.0;225.0
7;7107;1.0;8.0;197.0;1.0
7;7107;1.0;9.0;0.0;0.0
7;7107;2.0;1.0;0.0;0.0
7;7107;2.0;2.0;34.0;0.0
7;7107;2.0;3.0;1.0;0.0
7;7107;2.0;4.0;30.0;0.0
7;7107;2.0;5.0;11.0;0.0
7;7107;2.0;6.0;0.0;0.0
7;7107;2.0;7.0;13.0;0.0
7;7107;2.0;8.0;2.0;1.0
7;7107;2.0;9.0;0.0;0.0
7;7107;3.0;1.0;260.0;38.0
7;7107;3.0;2.0;23.0;2.0
7;7107;3.0;3.0;0.0;0.0
7;7107;3.0;4.0;0.0;0.0
7;7107;3.0;5.0;52.0;7.0
7;7107;3.0;6.0;34.0;1.0
7;7107;3.0;7.0;0.0;0.0
7;7108;1.0;1.0;2036.0;163.0
7;7108;1.0;2.0;792.0;22.0
7;7108;1.0;3.0;73.0;11.0
7;7108;1.0;4.0;313.0;23.0
7;7108;1.0;5.0;1.0;0.0
7;7108;1.0;6.0;89.0;1.0
7;7108;1.0;7.0;1295.0;101.0
7;7108;1.0;8.0;310.0;2.0
7;7108;1.0;9.0;0.0;0.0
7;7108;2.0;1.0;3.0;0.0
7;7108;2.0;2.0;72.0;0.0
7;7108;2.0;3.0;3.0;0.0
7;7108;2.0;4.0;12.0;0.0
7;7108;2.0;5.0;28.0;0.0
7;7108;2.0;6.0;0.0;0.0
7;7108;2.0;7.0;210.0;13.0
7;7108;2.0;8.0;0.0;0.0
7;7108;2.0;9.0;0.0;0.0
7;7108;3.0;1.0;389.0;88.0
7;7108;3.0;2.0;927.0;49.0
7;7108;3.0;3.0;0.0;0.0
7;7108;3.0;4.0;0.0;0.0
7;7108;3.0;5.0;23.0;4.0
7;7108;3.0;6.0;29.0;2.0
7;7108;3.0;7.0;0.0;0.0
7;7109;1.0;1.0;4554.0;601.0
7;7109;1.0;2.0;852.0;76.0
7;7109;1.0;3.0;324.0;45.0
7;7109;1.0;4.0;410.0;59.0
7;7109;1.0;5.0;1.0;3.0
7;7109;1.0;6.0;162.0;4.0
7;7109;1.0;7.0;3100.0;431.0
7;7109;1.0;8.0;513.0;6.0
7;7109;1.0;9.0;0.0;0.0
7;7109;2.0;1.0;5.0;0.0
7;7109;2.0;2.0;28.0;0.0
7;7109;2.0;3.0;0.0;0.0
7;7109;2.0;4.0;37.0;0.0
7;7109;2.0;5.0;40.0;0.0
7;7109;2.0;6.0;0.0;0.0
7;7109;2.0;7.0;125.0;0.0
7;7109;2.0;8.0;27.0;2.0
7;7109;2.0;9.0;0.0;0.0
7;7109;3.0;1.0;247.0;79.0
7;7109;3.0;2.0;44.0;0.0
7;7109;3.0;3.0;0.0;0.0
7;7109;3.0;4.0;0.0;0.0
7;7109;3.0;5.0;238.0;41.0
7;7109;3.0;6.0;60.0;7.0
7;7109;3.0;7.0;0.0;0.0
7;7110;1.0;1.0;1445.0;188.0
7;7110;1.0;2.0;373.0;19.0
7;7110;1.0;3.0;90.0;16.0
7;7110;1.0;4.0;155.0;21.0
7;7110;1.0;5.0;6.0;0.0
7;7110;1.0;6.0;26.0;3.0
7;7110;1.0;7.0;1038.0;133.0
7;7110;1.0;8.0;146.0;3.0
7;7110;1.0;9.0;0.0;0.0
7;7110;2.0;1.0;0.0;0.0
7;7110;2.0;2.0;1.0;0.0
7;7110;2.0;3.0;1.0;0.0
7;7110;2.0;4.0;28.0;0.0
7;7110;2.0;5.0;14.0;0.0
7;7110;2.0;6.0;0.0;0.0
7;7110;2.0;7.0;118.0;1.0
7;7110;2.0;8.0;10.0;0.0
7;7110;2.0;9.0;0.0;0.0
7;7110;3.0;1.0;352.0;40.0
7;7110;3.0;2.0;46.0;0.0
7;7110;3.0;3.0;0.0;0.0
7;7110;3.0;4.0;0.0;0.0
7;7110;3.0;5.0;27.0;5.0
7;7110;3.0;6.0;73.0;4.0
7;7110;3.0;7.0;0.0;0.0
7;7201;1.0;1.0;4150.0;767.0
7;7201;1.0;2.0;883.0;92.0
7;7201;1.0;3.0;235.0;54.0
7;7201;1.0;4.0;334.0;58.0
7;7201;1.0;5.0;1.0;1.0
7;7201;1.0;6.0;176.0;1.0
7;7201;1.0;7.0;2985.0;685.0
7;7201;1.0;8.0;463.0;13.0
7;7201;1.0;9.0;0.0;0.0
7;7201;2.0;1.0;19.0;0.0
7;7201;2.0;2.0;250.0;0.0
7;7201;2.0;3.0;5.0;0.0
7;7201;2.0;4.0;7.0;0.0
7;7201;2.0;5.0;29.0;0.0
7;7201;2.0;6.0;0.0;0.0
7;7201;2.0;7.0;88.0;17.0
7;7201;2.0;8.0;0.0;0.0
7;7201;2.0;9.0;0.0;0.0
7;7201;3.0;1.0;384.0;200.0
7;7201;3.0;2.0;112.0;5.0
7;7201;3.0;3.0;0.0;0.0
7;7201;3.0;4.0;0.0;0.0
7;7201;3.0;5.0;26.0;1.0
7;7201;3.0;6.0;36.0;2.0
7;7201;3.0;7.0;0.0;0.0
7;7202;1.0;1.0;720.0;110.0
7;7202;1.0;2.0;109.0;19.0
7;7202;1.0;3.0;75.0;30.0
7;7202;1.0;4.0;81.0;15.0
7;7202;1.0;5.0;0.0;0.0
7;7202;1.0;6.0;44.0;1.0
7;7202;1.0;7.0;940.0;142.0
7;7202;1.0;8.0;93.0;4.0
7;7202;1.0;9.0;0.0;0.0
7;7202;2.0;1.0;10.0;0.0
7;7202;2.0;2.0;5.0;0.0
7;7202;2.0;3.0;0.0;0.0
7;7202;2.0;4.0;0.0;0.0
7;7202;2.0;5.0;15.0;0.0
7;7202;2.0;6.0;0.0;0.0
7;7202;2.0;7.0;28.0;1.0
7;7202;2.0;8.0;5.0;2.0
7;7202;2.0;9.0;0.0;0.0
7;7202;3.0;1.0;260.0;96.0
7;7202;3.0;2.0;38.0;5.0
7;7202;3.0;3.0;1.0;0.0
7;7202;3.0;4.0;0.0;0.0
7;7202;3.0;5.0;18.0;1.0
7;7202;3.0;6.0;28.0;1.0
7;7202;3.0;7.0;0.0;0.0
7;7203;1.0;1.0;1411.0;97.0
7;7203;1.0;2.0;511.0;20.0
7;7203;1.0;3.0;147.0;16.0
7;7203;1.0;4.0;135.0;6.0
7;7203;1.0;5.0;6.0;1.0
7;7203;1.0;6.0;22.0;0.0
7;7203;1.0;7.0;1347.0;78.0
7;7203;1.0;8.0;127.0;3.0
7;7203;1.0;9.0;0.0;0.0
7;7203;2.0;1.0;12.0;0.0
7;7203;2.0;2.0;16.0;0.0
7;7203;2.0;3.0;0.0;0.0
7;7203;2.0;4.0;7.0;0.0
7;7203;2.0;5.0;8.0;0.0
7;7203;2.0;6.0;0.0;0.0
7;7203;2.0;7.0;10.0;0.0
7;7203;2.0;8.0;1.0;0.0
7;7203;2.0;9.0;0.0;0.0
7;7203;3.0;1.0;116.0;28.0
7;7203;3.0;2.0;17.0;4.0
7;7203;3.0;3.0;1.0;0.0
7;7203;3.0;4.0;0.0;0.0
7;7203;3.0;5.0;19.0;1.0
7;7203;3.0;6.0;17.0;1.0
7;7203;3.0;7.0;0.0;0.0
7;7301;1.0;1.0;17066.0;1659.0
7;7301;1.0;2.0;5962.0;191.0
7;7301;1.0;3.0;513.0;155.0
7;7301;1.0;4.0;1215.0;86.0
7;7301;1.0;5.0;5.0;3.0
7;7301;1.0;6.0;223.0;6.0
7;7301;1.0;7.0;6988.0;684.0
7;7301;1.0;8.0;1941.0;33.0
7;7301;1.0;9.0;0.0;0.0
7;7301;2.0;1.0;118.0;0.0
7;7301;2.0;2.0;669.0;0.0
7;7301;2.0;3.0;53.0;0.0
7;7301;2.0;4.0;193.0;0.0
7;7301;2.0;5.0;143.0;0.0
7;7301;2.0;6.0;0.0;0.0
7;7301;2.0;7.0;331.0;2.0
7;7301;2.0;8.0;69.0;30.0
7;7301;2.0;9.0;0.0;0.0
7;7301;3.0;1.0;780.0;232.0
7;7301;3.0;2.0;210.0;19.0
7;7301;3.0;3.0;0.0;0.0
7;7301;3.0;4.0;0.0;0.0
7;7301;3.0;5.0;85.0;14.0
7;7301;3.0;6.0;88.0;12.0
7;7301;3.0;7.0;0.0;0.0
7;7302;1.0;1.0;1466.0;92.0
7;7302;1.0;2.0;549.0;18.0
7;7302;1.0;3.0;60.0;14.0
7;7302;1.0;4.0;140.0;14.0
7;7302;1.0;5.0;0.0;0.0
7;7302;1.0;6.0;78.0;1.0
7;7302;1.0;7.0;1281.0;126.0
7;7302;1.0;8.0;207.0;2.0
7;7302;1.0;9.0;0.0;0.0
7;7302;2.0;1.0;0.0;0.0
7;7302;2.0;2.0;2.0;0.0
7;7302;2.0;3.0;0.0;0.0
7;7302;2.0;4.0;3.0;0.0
7;7302;2.0;5.0;14.0;0.0
7;7302;2.0;6.0;0.0;0.0
7;7302;2.0;7.0;26.0;3.0
7;7302;2.0;8.0;0.0;0.0
7;7302;2.0;9.0;0.0;0.0
7;7302;3.0;1.0;265.0;42.0
7;7302;3.0;2.0;77.0;0.0
7;7302;3.0;3.0;0.0;0.0
7;7302;3.0;4.0;0.0;0.0
7;7302;3.0;5.0;30.0;22.0
7;7302;3.0;6.0;47.0;3.0
7;7302;3.0;7.0;0.0;0.0
7;7303;1.0;1.0;1300.0;123.0
7;7303;1.0;2.0;628.0;10.0
7;7303;1.0;3.0;79.0;15.0
7;7303;1.0;4.0;170.0;5.0
7;7303;1.0;5.0;2.0;0.0
7;7303;1.0;6.0;30.0;0.0
7;7303;1.0;7.0;1263.0;69.0
7;7303;1.0;8.0;121.0;0.0
7;7303;1.0;9.0;0.0;0.0
7;7303;2.0;1.0;0.0;0.0
7;7303;2.0;2.0;0.0;0.0
7;7303;2.0;3.0;0.0;0.0
7;7303;2.0;4.0;1.0;0.0
7;7303;2.0;5.0;4.0;0.0
7;7303;2.0;6.0;0.0;0.0
7;7303;2.0;7.0;95.0;7.0
7;7303;2.0;8.0;1.0;0.0
7;7303;2.0;9.0;0.0;0.0
7;7303;3.0;1.0;126.0;29.0
7;7303;3.0;2.0;33.0;4.0
7;7303;3.0;3.0;0.0;0.0
7;7303;3.0;4.0;0.0;0.0
7;7303;3.0;5.0;15.0;4.0
7;7303;3.0;6.0;23.0;1.0
7;7303;3.0;7.0;0.0;0.0
7;7304;1.0;1.0;4094.0;616.0
7;7304;1.0;2.0;1103.0;63.0
7;7304;1.0;3.0;153.0;68.0
7;7304;1.0;4.0;357.0;42.0
7;7304;1.0;5.0;0.0;0.0
7;7304;1.0;6.0;208.0;4.0
7;7304;1.0;7.0;2171.0;334.0
7;7304;1.0;8.0;477.0;10.0
7;7304;1.0;9.0;0.0;0.0
7;7304;2.0;1.0;24.0;0.0
7;7304;2.0;2.0;9.0;0.0
7;7304;2.0;3.0;6.0;0.0
7;7304;2.0;4.0;9.0;0.0
7;7304;2.0;5.0;33.0;0.0
7;7304;2.0;6.0;0.0;0.0
7;7304;2.0;7.0;176.0;9.0
7;7304;2.0;8.0;9.0;3.0
7;7304;2.0;9.0;0.0;0.0
7;7304;3.0;1.0;209.0;120.0
7;7304;3.0;2.0;68.0;10.0
7;7304;3.0;3.0;0.0;0.0
7;7304;3.0;4.0;0.0;0.0
7;7304;3.0;5.0;70.0;11.0
7;7304;3.0;6.0;50.0;2.0
7;7304;3.0;7.0;0.0;0.0
7;7305;1.0;1.0;1603.0;181.0
7;7305;1.0;2.0;631.0;19.0
7;7305;1.0;3.0;95.0;28.0
7;7305;1.0;4.0;829.0;16.0
7;7305;1.0;5.0;9.0;0.0
7;7305;1.0;6.0;110.0;0.0
7;7305;1.0;7.0;2393.0;147.0
7;7305;1.0;8.0;187.0;4.0
7;7305;1.0;9.0;0.0;0.0
7;7305;2.0;1.0;16.0;0.0
7;7305;2.0;2.0;137.0;0.0
7;7305;2.0;3.0;8.0;0.0
7;7305;2.0;4.0;88.0;0.0
7;7305;2.0;5.0;17.0;0.0
7;7305;2.0;6.0;0.0;0.0
7;7305;2.0;7.0;61.0;1.0
7;7305;2.0;8.0;23.0;4.0
7;7305;2.0;9.0;0.0;0.0
7;7305;3.0;1.0;442.0;64.0
7;7305;3.0;2.0;233.0;9.0
7;7305;3.0;3.0;0.0;0.0
7;7305;3.0;4.0;0.0;0.0
7;7305;3.0;5.0;44.0;3.0
7;7305;3.0;6.0;78.0;1.0
7;7305;3.0;7.0;0.0;0.0
7;7306;1.0;1.0;2562.0;292.0
7;7306;1.0;2.0;1280.0;22.0
7;7306;1.0;3.0;133.0;39.0
7;7306;1.0;4.0;242.0;15.0
7;7306;1.0;5.0;15.0;0.0
7;7306;1.0;6.0;81.0;1.0
7;7306;1.0;7.0;2036.0;202.0
7;7306;1.0;8.0;346.0;8.0
7;7306;1.0;9.0;0.0;0.0
7;7306;2.0;1.0;10.0;0.0
7;7306;2.0;2.0;26.0;0.0
7;7306;2.0;3.0;1.0;0.0
7;7306;2.0;4.0;2.0;0.0
7;7306;2.0;5.0;39.0;0.0
7;7306;2.0;6.0;0.0;0.0
7;7306;2.0;7.0;139.0;0.0
7;7306;2.0;8.0;8.0;0.0
7;7306;2.0;9.0;0.0;0.0
7;7306;3.0;1.0;357.0;124.0
7;7306;3.0;2.0;520.0;34.0
7;7306;3.0;3.0;1.0;0.0
7;7306;3.0;4.0;0.0;0.0
7;7306;3.0;5.0;41.0;1.0
7;7306;3.0;6.0;49.0;6.0
7;7306;3.0;7.0;0.0;0.0
7;7307;1.0;1.0;2813.0;253.0
7;7307;1.0;2.0;1073.0;28.0
7;7307;1.0;3.0;97.0;21.0
7;7307;1.0;4.0;266.0;16.0
7;7307;1.0;5.0;1.0;0.0
7;7307;1.0;6.0;106.0;0.0
7;7307;1.0;7.0;1799.0;190.0
7;7307;1.0;8.0;243.0;5.0
7;7307;1.0;9.0;0.0;0.0
7;7307;2.0;1.0;1.0;0.0
7;7307;2.0;2.0;0.0;0.0
7;7307;2.0;3.0;0.0;0.0
7;7307;2.0;4.0;55.0;0.0
7;7307;2.0;5.0;22.0;0.0
7;7307;2.0;6.0;0.0;0.0
7;7307;2.0;7.0;61.0;3.0
7;7307;2.0;8.0;3.0;0.0
7;7307;2.0;9.0;0.0;0.0
7;7307;3.0;1.0;224.0;67.0
7;7307;3.0;2.0;86.0;8.0
7;7307;3.0;3.0;0.0;0.0
7;7307;3.0;4.0;0.0;0.0
7;7307;3.0;5.0;54.0;11.0
7;7307;3.0;6.0;35.0;1.0
7;7307;3.0;7.0;0.0;0.0
7;7308;1.0;1.0;2837.0;345.0
7;7308;1.0;2.0;640.0;22.0
7;7308;1.0;3.0;90.0;22.0
7;7308;1.0;4.0;240.0;18.0
7;7308;1.0;5.0;0.0;0.0
7;7308;1.0;6.0;124.0;2.0
7;7308;1.0;7.0;1781.0;157.0
7;7308;1.0;8.0;355.0;7.0
7;7308;1.0;9.0;0.0;0.0
7;7308;2.0;1.0;10.0;0.0
7;7308;2.0;2.0;18.0;0.0
7;7308;2.0;3.0;2.0;0.0
7;7308;2.0;4.0;0.0;0.0
7;7308;2.0;5.0;38.0;0.0
7;7308;2.0;6.0;0.0;0.0
7;7308;2.0;7.0;125.0;4.0
7;7308;2.0;8.0;15.0;5.0
7;7308;2.0;9.0;0.0;0.0
7;7308;3.0;1.0;259.0;114.0
7;7308;3.0;2.0;282.0;23.0
7;7308;3.0;3.0;2.0;0.0
7;7308;3.0;4.0;0.0;0.0
7;7308;3.0;5.0;61.0;12.0
7;7308;3.0;6.0;28.0;4.0
7;7308;3.0;7.0;0.0;0.0
7;7309;1.0;1.0;1541.0;208.0
7;7309;1.0;2.0;1064.0;9.0
7;7309;1.0;3.0;325.0;32.0
7;7309;1.0;4.0;412.0;5.0
7;7309;1.0;5.0;1.0;0.0
7;7309;1.0;6.0;25.0;0.0
7;7309;1.0;7.0;1781.0;54.0
7;7309;1.0;8.0;238.0;31.0
7;7309;1.0;9.0;0.0;0.0
7;7309;2.0;1.0;0.0;0.0
7;7309;2.0;2.0;0.0;0.0
7;7309;2.0;3.0;0.0;0.0
7;7309;2.0;4.0;2.0;0.0
7;7309;2.0;5.0;8.0;0.0
7;7309;2.0;6.0;0.0;0.0
7;7309;2.0;7.0;10.0;0.0
7;7309;2.0;8.0;0.0;0.0
7;7309;2.0;9.0;0.0;0.0
7;7309;3.0;1.0;227.0;12.0
7;7309;3.0;2.0;286.0;1.0
7;7309;3.0;3.0;0.0;0.0
7;7309;3.0;4.0;0.0;0.0
7;7309;3.0;5.0;2.0;0.0
7;7309;3.0;6.0;26.0;0.0
7;7309;3.0;7.0;0.0;0.0
7;7401;1.0;1.0;9953.0;1020.0
7;7401;1.0;2.0;3569.0;175.0
7;7401;1.0;3.0;525.0;177.0
7;7401;1.0;4.0;696.0;110.0
7;7401;1.0;5.0;3.0;3.0
7;7401;1.0;6.0;215.0;4.0
7;7401;1.0;7.0;5922.0;872.0
7;7401;1.0;8.0;925.0;23.0
7;7401;1.0;9.0;0.0;0.0
7;7401;2.0;1.0;248.0;0.0
7;7401;2.0;2.0;238.0;0.0
7;7401;2.0;3.0;104.0;0.0
7;7401;2.0;4.0;9.0;0.0
7;7401;2.0;5.0;111.0;0.0
7;7401;2.0;6.0;1.0;0.0
7;7401;2.0;7.0;305.0;0.0
7;7401;2.0;8.0;97.0;12.0
7;7401;2.0;9.0;0.0;0.0
7;7401;3.0;1.0;817.0;196.0
7;7401;3.0;2.0;232.0;10.0
7;7401;3.0;3.0;1.0;0.0
7;7401;3.0;4.0;0.0;0.0
7;7401;3.0;5.0;144.0;36.0
7;7401;3.0;6.0;132.0;8.0
8;8106;3.0;5.0;1.0;0.0
8;8106;3.0;6.0;17.0;0.0
8;8106;3.0;7.0;0.0;0.0
8;8107;1.0;1.0;4529.0;269.0
8;8107;1.0;2.0;1642.0;60.0
8;8107;1.0;3.0;145.0;40.0
8;8107;1.0;4.0;359.0;37.0
8;8107;1.0;5.0;0.0;1.0
8;8107;1.0;6.0;52.0;0.0
8;8107;1.0;7.0;1906.0;184.0
8;8107;1.0;8.0;306.0;16.0
8;8107;1.0;9.0;0.0;0.0
8;8107;2.0;1.0;39.0;0.0
8;8107;2.0;2.0;80.0;0.0
8;8107;2.0;3.0;4.0;0.0
8;8107;2.0;4.0;38.0;0.0
8;8107;2.0;5.0;62.0;0.0
8;8107;2.0;6.0;0.0;0.0
8;8107;2.0;7.0;247.0;0.0
8;8107;2.0;8.0;2.0;0.0
8;8107;2.0;9.0;0.0;0.0
