RBD	COD_REG_RBD	COD_PRO_RBD	COD_COM_RBD	MAT_HOM_TOT	MAT_MUJ_TOT	MAT_TOTAL
14421	5	51	5109	161	160	321
14422	5	55	5502	0	0	0
14423	5	54	5401	45	65	110
14425	5	58	5801	0	0	0
14426	5	51	5109	0	0	0
14427	5	55	5506	0	0	0
14428	5	51	5109	28	18	46
14430	5	58	5804	0	0	0
14431	5	51	5101	0	0	0
14432	5	56	5604	0	0	0
14433	5	58	5804	0	0	0
14434	5	58	5801	0	0	0
14435	5	58	5804	0	0	0
14436	5	51	5109	0	0	0
14437	5	57	5701	0	0	0
14439	5	51	5109	59	50	109
14440	5	58	5801	20	16	36
14442	5	58	5802	0	0	0
14443	5	53	5301	0	0	0
14444	5	51	5109	18	14	32
14445	5	51	5109	0	0	0
14446	5	54	5401	21	31	52
14447	5	58	5804	26	28	54
14448	5	55	5502	0	0	0
14449	5	57	5701	0	0	0
14450	5	56	5601	0	0	0
14451	5	57	5702	0	0	0
14452	5	51	5109	106	89	195
14453	5	58	5801	135	151	286
14454	5	57	5701	292	182	474
14456	5	57	5701	0	0	0
14457	5	56	5602	43	32	75
14458	5	53	5301	0	0	0
14459	5	58	5802	0	0	0
14460	5	54	5401	35	34	69
14461	5	58	5804	0	0	0
14462	5	58	5804	128	112	240
14463	5	51	5103	100	69	169
14465	5	58	5801	0	0	0
14466	5	51	5101	207	221	428
14467	5	51	5101	78	70	148
14468	5	54	5401	0	0	0
14470	5	58	5801	109	294	403
14471	5	55	5501	0	0	0
14473	5	51	5109	0	0	0
14474	5	56	5606	0	0	0
14475	5	51	5109	0	0	0
14476	5	55	5501	236	170	406
14478	5	53	5301	0	0	0
14479	5	54	5402	269	252	521
14480	5	57	5703	0	0	0
14481	5	58	5801	0	0	0
14482	5	58	5801	115	105	220
14483	5	58	5804	0	0	0
14484	5	56	5601	0	0	0
14485	5	52	5201	0	0	0
14487	5	54	5401	291	204	495
14488	5	55	5506	0	0	0
14489	5	54	5401	0	0	0
14490	5	51	5109	453	472	925
14491	5	51	5109	0	0	0
14492	5	56	5601	105	121	226
14493	5	51	5109	30	22	52
14494	5	51	5109	123	129	252
14495	5	58	5804	0	0	0
14496	5	58	5801	0	0	0
14497	5	51	5109	0	0	0
14498	5	51	5103	309	0	309
14499	5	51	5101	18	22	40
14500	5	51	5109	76	49	125
14501	5	55	5501	0	0	0
14502	5	57	5701	143	147	290
14503	5	51	5103	1	3	4
14504	5	51	5103	175	156	331
14506	5	55	5502	521	524	1045
14507	5	56	5602	133	116	249
14508	5	58	5801	63	70	133
14509	5	56	5601	16	15	31
14510	5	58	5802	356	443	799
14511	5	51	5102	159	181	340
14512	5	58	5801	31	21	52
14513	5	58	5801	19	9	28
14514	5	51	5102	510	578	1088
14515	5	58	5801	157	141	298
14516	5	51	5109	12	14	26
14517	5	51	5102	18	17	35
14518	5	58	5804	57	32	89
14520	5	51	5109	0	0	0
14521	5	51	5109	35	21	56
14523	5	56	5603	557	601	1158
14524	5	55	5504	0	0	0
14525	5	56	5601	134	98	232
14526	5	51	5107	440	419	859
14527	5	58	5801	85	105	190
14528	5	58	5804	0	0	0
14529	5	58	5801	0	0	0
14530	5	58	5801	0	0	0
14531	5	57	5701	73	40	113
14532	5	55	5502	0	0	0
14533	5	58	5801	101	105	206
14534	5	58	5802	241	225	466
14535	5	58	5801	0	0	0
14537	5	54	5401	293	270	563
14538	5	51	5101	412	377	789
14539	5	56	5601	118	37	155
14540	5	58	5804	0	0	0
14541	5	51	5101	212	209	421
14542	5	56	5601	77	40	117
14543	5	58	5802	28	36	64
14544	5	51	5109	0	0	0
14545	5	58	5801	380	348	728
14546	5	51	5109	57	36	93
14547	5	56	5601	55	79	134
14548	5	56	5603	6	11	17
14549	5	51	5109	0	0	0
14550	5	51	5101	23	24	47
14551	5	56	5601	30	17	47
14552	5	58	5801	308	302	610
14554	5	58	5804	0	0	0
14555	5	54	5401	0	0	0
14556	5	51	5109	137	85	222
14557	5	56	5601	20	8	28
14558	5	55	5501	0	0	0
14559	5	51	5107	43	20	63
14560	5	51	5109	0	0	0
14561	5	51	5109	10	19	29
14562	5	58	5804	0	0	0
14563	5	51	5109	0	0	0
14564	5	51	5101	0	0	0
14565	5	57	5703	185	195	380
14566	5	58	5801	5	3	8
14568	5	56	5601	266	200	466
14569	5	56	5605	18	18	36
14571	5	51	5109	0	0	0
14572	5	51	5109	53	36	89
14573	5	55	5501	21	17	38
14574	5	58	5804	0	0	0
14575	5	51	5109	0	0	0
14576	5	58	5801	0	0	0
14577	5	54	5401	19	13	32
14578	5	53	5301	39	21	60
14579	5	58	5801	0	0	0
14580	5	58	5804	164	165	329
14581	5	58	5802	0	0	0
14582	5	55	5506	0	0	0
14583	5	55	5506	17	18	35
14585	5	58	5804	0	0	0
14586	5	58	5801	0	0	0
14587	5	57	5703	101	92	193
14588	5	53	5301	34	22	56
14589	5	53	5301	81	42	123
14590	5	51	5109	89	56	145
14591	5	55	5501	0	0	0
14592	5	51	5109	68	70	138
14593	5	55	5502	117	93	210
14594	5	55	5501	222	201	423
14595	5	58	5801	0	0	0
14596	5	51	5109	0	0	0
14597	5	51	5109	0	0	0
14599	5	58	5801	133	140	273
14600	5	58	5801	0	0	0
14601	5	51	5101	94	69	163
14602	5	58	5801	140	126	266
14604	5	51	5101	0	0	0
14605	5	51	5103	500	472	972
14606	5	51	5101	86	81	167
14607	5	56	5601	0	0	0
14608	5	51	5109	522	506	1028
14609	5	51	5101	241	0	241
14610	5	51	5101	0	0	0
14611	5	56	5601	0	0	0
14612	5	58	5801	0	0	0
14613	5	56	5601	0	0	0
14614	5	57	5701	349	354	703
14615	5	51	5109	0	0	0
14616	5	51	5109	286	270	556
14618	5	51	5109	0	0	0
14619	5	56	5601	0	0	0
14621	5	51	5102	19	11	30
14622	5	58	5804	158	179	337
14623	5	53	5301	0	0	0
14624	5	56	5604	0	0	0
14625	5	56	5601	53	75	128
14626	5	56	5601	156	125	281
14627	5	51	5101	0	0	0
14628	5	55	5501	61	54	115
14629	5	51	5109	559	629	1188
14630	5	58	5801	6	8	14
14631	5	51	5102	7	22	29
14632	5	58	5801	0	0	0
14633	5	58	5801	0	0	0
14635	5	58	5801	0	0	0
14636	5	58	5804	61	28	89
14637	5	58	5804	108	105	213
14638	5	57	5701	59	31	90
14639	5	58	5804	99	71	170
14640	5	57	5701	0	0	0
14641	5	58	5802	239	234	473
14642	5	58	5801	205	225	430
14643	5	51	5102	148	152	300
14644	5	51	5103	0	0	0
14645	5	56	5601	8	2	10
14646	5	56	5601	0	0	0
14647	5	51	5109	0	0	0
14649	5	55	5502	96	72	168
14650	5	51	5103	90	121	211
14652	5	58	5804	0	0	0
14653	5	51	5109	0	0	0
14654	5	51	5109	95	80	175
14655	5	51	5101	18	10	28
14656	5	51	5109	0	0	0
14657	5	51	5109	39	24	63
14658	5	58	5804	35	29	64
14659	5	58	5801	78	57	135
14660	5	55	5501	0	0	0
14662	5	55	5501	73	57	130
14663	5	55	5501	9	12	21
14664	5	54	5401	25	13	38
14666	5	55	5502	48	44	92
14667	5	51	5109	0	0	0
14668	5	51	5101	0	0	0
14669	5	56	5601	28	33	61
14670	5	53	5301	495	438	933
14671	5	55	5501	440	519	959
14672	5	58	5801	129	76	205
14673	5	55	5501	267	282	549
14674	5	58	5804	429	487	916
14675	5	52	5201	118	106	224
14676	5	51	5101	9	12	21
14677	5	58	5801	185	150	335
14678	5	51	5101	76	48	124
14680	5	51	5109	0	0	0
14681	5	58	5804	25	39	64
14683	5	51	5109	0	0	0
14684	5	56	5601	0	0	0
14685	5	51	5109	93	71	164
14686	5	51	5109	55	53	108
14687	5	58	5801	221	198	419
14688	5	57	5701	0	0	0
14689	5	58	5804	0	0	0
14690	5	58	5801	16	13	29
14691	5	56	5601	32	46	78
14692	5	55	5506	47	50	97
14693	5	58	5801	55	31	86
14694	5	58	5802	0	0	0
14695	5	54	5401	39	36	75
14697	5	57	5701	510	585	1095
14698	5	58	5804	29	24	53
14699	5	56	5601	275	315	590
14700	5	56	5603	0	0	0
14702	5	57	5701	54	53	107
14703	5	51	5109	480	488	968
14705	5	57	5701	46	34	80
14706	5	58	5802	140	125	265
14707	5	57	5701	312	305	617
14708	5	58	5802	27	21	48
14709	5	58	5801	35	21	56
14710	5	57	5701	0	0	0
14711	5	56	5601	144	150	294
14712	5	58	5801	0	0	0
14713	5	55	5501	0	0	0
14714	5	57	5701	0	0	0
14716	5	51	5109	242	261	503
14717	5	58	5801	260	290	550
14718	5	58	5801	51	20	71
14719	5	58	5804	52	32	84
14720	5	58	5801	317	379	696
14721	5	51	5109	62	21	83
14722	5	54	5401	0	0	0
14723	5	58	5801	8	5	13
14724	5	55	5501	0	0	0
14725	5	56	5604	0	0	0
14726	5	54	5401	45	32	77
14727	5	55	5502	5	4	9
14728	5	58	5804	33	43	76
14730	5	57	5701	47	27	74
14731	5	55	5503	31	10	41
14733	5	55	5501	70	29	99
14734	5	51	5109	0	0	0
14735	5	54	5401	17	24	41
14736	5	56	5604	3	13	16
14737	5	55	5503	130	72	202
14738	5	51	5109	13	14	27
14739	5	57	5701	34	16	50
14740	5	56	5601	0	0	0
14741	5	51	5109	0	0	0
14742	5	55	5501	22	27	49
14743	5	55	5501	0	0	0
14744	5	58	5801	22	24	46
14745	5	58	5801	0	0	0
14747	5	51	5109	29	40	69
14748	5	58	5801	12	7	19
14749	5	56	5601	0	0	0
14750	5	57	5701	176	177	353
14751	5	56	5606	200	155	355
14752	5	55	5501	0	0	0
14753	5	51	5109	124	120	244
14754	5	58	5801	15	11	26
14755	5	53	5301	19	9	28
14756	5	58	5804	14	20	34
14757	5	55	5501	0	0	0
14758	5	51	5101	9	8	17
14759	5	56	5603	89	100	189
14760	5	51	5101	165	170	335
14761	5	51	5101	138	171	309
14762	5	53	5301	225	159	384
14764	5	51	5101	427	485	912
14765	5	58	5801	43	28	71
14766	5	57	5705	33	18	51
14767	5	57	5706	46	27	73
14768	5	58	5801	0	0	0
14769	5	51	5109	74	33	107
14770	5	55	5501	391	533	924
14771	5	58	5801	220	203	423
14772	5	53	5301	0	0	0
14773	5	51	5101	289	284	573
14774	5	58	5801	45	18	63
14775	5	58	5801	203	191	394
14776	5	58	5804	6	11	17
14778	5	58	5804	203	220	423
14779	5	51	5101	195	165	360
14781	5	58	5801	23	22	45
14782	5	55	5502	229	230	459
14783	5	51	5101	508	547	1055
14784	5	54	5404	0	0	0
14785	5	54	5402	23	15	38
14786	5	58	5804	0	0	0
14787	5	57	5703	60	51	111
14788	5	56	5601	288	140	428
14789	5	56	5601	33	18	51
14790	5	58	5801	364	386	750
14791	5	51	5101	213	0	213
14792	5	54	5402	16	18	34
14793	5	58	5801	71	23	94
14795	5	53	5301	0	0	0
14796	5	58	5801	77	59	136
14797	5	57	5701	0	0	0
14798	5	57	5701	39	29	68
14799	5	51	5109	41	8	49
14800	5	55	5502	42	27	69
14801	5	51	5109	188	200	388
14802	5	58	5804	48	32	80
14803	5	58	5804	41	23	64
14804	5	58	5801	226	178	404
14805	5	56	5604	134	121	255
14806	5	56	5601	10	7	17
14807	5	58	5802	0	0	0
14808	5	55	5501	6	0	6
14809	5	58	5802	44	22	66
14810	5	55	5502	24	21	45
14811	5	53	5304	71	35	106
14812	5	51	5109	0	0	0
14814	5	51	5109	22	26	48
14815	5	51	5109	0	0	0
14816	5	51	5101	0	0	0
14817	5	56	5601	0	0	0
14818	5	51	5101	367	333	700
14819	5	57	5705	159	177	336
14820	5	57	5706	249	224	473
14821	5	51	5102	0	0	0
14822	5	51	5103	344	348	692
14823	5	54	5403	138	126	264
14824	5	58	5804	246	226	472
14825	5	56	5603	272	291	563
14826	5	58	5802	0	0	0
14828	5	55	5506	21	35	56
14829	5	51	5105	32	14	46
14831	5	58	5801	0	0	0
14832	5	51	5109	69	39	108
14833	5	58	5804	72	60	132
14834	5	55	5501	32	24	56
14835	5	58	5801	0	0	0
14836	5	58	5802	56	29	85
14837	5	55	5502	23	23	46
14838	5	55	5503	5	6	11
14839	5	51	5109	37	49	86
14840	5	53	5303	0	0	0
14841	5	58	5804	0	0	0
14842	5	51	5101	0	0	0
14843	5	58	5804	0	0	0
14845	5	51	5102	39	44	83
14846	5	51	5101	93	83	176
14847	5	58	5804	18	22	40
14848	5	55	5504	125	100	225
14850	5	51	5103	34	12	46
14851	5	51	5109	27	21	48
14852	5	51	5101	174	205	379
14853	5	53	5301	0	0	0
14854	5	51	5101	44	20	64
14855	5	56	5601	0	0	0
14856	5	57	5701	497	447	944
14857	5	58	5804	0	0	0
14859	5	51	5101	94	54	148
14860	5	52	5201	188	188	376
14862	5	51	5109	138	90	228
14863	5	51	5107	49	33	82
14864	5	53	5301	18	12	30
14865	5	58	5802	147	133	280
14866	5	51	5103	427	470	897
14867	5	51	5102	0	0	0
14868	5	55	5504	57	72	129
14869	5	51	5109	0	0	0
14870	5	58	5804	194	168	362
14871	5	51	5101	54	55	109
14872	5	58	5802	52	12	64
14873	5	56	5601	11	7	18
14874	5	51	5102	110	84	194
14876	5	56	5604	53	34	87
14877	5	53	5304	177	142	319
14878	5	51	5109	24	27	51
14879	5	57	5701	1055	978	2033
14880	5	55	5501	72	59	131
14881	5	52	5201	182	144	326
14882	5	57	5705	39	11	50
14883	5	57	5703	37	26	63
14884	5	58	5801	0	0	0
14885	5	57	5703	116	107	223
14886	5	55	5501	1	1	2
14887	5	58	5804	33	26	59
14888	5	56	5601	0	0	0
14890	5	58	5801	54	36	90
14891	5	58	5801	4	7	11
14893	5	55	5502	0	0	0
14894	5	55	5501	23	11	34
14895	5	58	5804	11	12	23
14896	5	51	5105	115	105	220
14897	5	58	5804	73	45	118
14898	5	56	5601	41	39	80
14899	5	51	5107	8	20	28
14900	5	58	5801	0	0	0
14901	5	55	5501	410	428	838
14902	5	55	5502	194	241	435
14903	5	51	5109	45	41	86
14904	5	51	5109	37	32	69
14905	5	58	5801	0	0	0
14906	5	58	5804	0	0	0
14907	5	55	5504	61	52	113
14909	5	56	5601	0	0	0
14910	5	51	5101	85	97	182
14912	5	58	5804	571	609	1180
14913	5	55	5501	148	119	267
14914	5	51	5109	0	0	0
14915	5	54	5401	17	12	29
14916	5	51	5101	23	20	43
14917	5	51	5109	130	89	219
14918	5	54	5402	20	15	35
14919	5	56	5604	0	0	0
14920	5	51	5101	40	31	71
14921	5	52	5201	19	19	38
14922	5	51	5101	250	214	464
14923	5	51	5109	243	208	451
14924	5	51	5109	52	38	90
14926	5	58	5801	31	18	49
14927	5	58	5801	41	32	73
14928	5	58	5804	43	35	78
14929	5	55	5502	68	40	108
14930	5	55	5502	60	46	106
14931	5	53	5302	86	62	148
14932	5	57	5701	29	20	49
14933	5	57	5701	77	51	128
14934	5	57	5703	55	53	108
14935	5	55	5502	49	21	70
14936	5	51	5102	0	0	0
14937	5	51	5109	48	28	76
14938	5	55	5502	45	27	72
14940	5	58	5804	0	0	0
14941	5	51	5109	31	18	49
14943	5	51	5109	0	0	0
14944	5	51	5101	94	52	146
14945	5	53	5301	40	20	60
14946	5	58	5802	83	0	83
14947	5	58	5801	55	56	111
14948	5	56	5601	0	0	0
14949	5	57	5701	37	33	70
14950	5	56	5603	18	12	30
14951	5	54	5401	20	20	40
14952	5	58	5804	240	247	487
14953	5	56	5603	230	183	413
14954	5	51	5109	84	50	134
14955	5	55	5501	55	35	90
15500	6	63	6301	0	0	0
15501	6	63	6310	255	368	623
15502	6	61	6104	233	273	506
15503	6	61	6101	175	160	335
15504	6	61	6101	0	0	0
15505	6	61	6101	0	0	0
15506	6	63	6310	0	0	0
15507	6	62	6201	0	0	0
15510	6	61	6101	282	309	591
15512	6	63	6301	0	0	0
15513	6	61	6101	0	0	0
15514	6	61	6101	0	0	0
15515	6	61	6106	179	159	338
15516	6	61	6101	0	0	0
15517	6	61	6106	0	0	0
15518	6	63	6301	0	0	0
15520	6	63	6303	0	0	0
15521	6	61	6101	374	448	822
15522	6	62	6201	147	178	325
15523	6	61	6108	0	0	0
15524	6	63	6310	187	213	400
15526	6	62	6204	166	147	313
15527	6	63	6301	0	0	0
15528	6	61	6115	0	0	0
15529	6	63	6306	0	0	0
15530	6	61	6101	0	0	0
15531	6	61	6117	68	68	136
15532	6	62	6204	0	0	0
15533	6	63	6301	0	0	0
15534	6	61	6108	277	261	538
15535	6	61	6115	152	162	314
15536	6	63	6301	0	0	0
15537	6	63	6301	0	0	0
15538	6	63	6310	0	0	0
15540	6	63	6305	0	0	0
15544	6	61	6112	142	166	308
15545	6	61	6101	0	0	0
15546	6	63	6301	0	0	0
15547	6	61	6117	0	0	0
15548	6	61	6112	0	0	0
15549	6	63	6303	0	0	0
15550	6	61	6101	0	0	0
15551	6	61	6101	47	16	63
15552	6	61	6112	0	0	0
15553	6	63	6301	0	0	0
15554	6	61	6108	415	407	822
15555	6	61	6101	0	0	0
15557	6	61	6101	34	23	57
15558	6	63	6301	0	0	0
15559	6	63	6301	0	0	0
15560	6	63	6301	0	0	0
15561	6	61	6101	30	29	59
15563	6	61	6101	0	0	0
15564	6	61	6108	344	374	718
15565	6	63	6301	0	0	0
15566	6	63	6301	0	0	0
15567	6	63	6301	0	0	0
15568	6	61	6110	0	0	0
15569	6	62	6205	2	6	8
15570	6	63	6304	165	164	329
15571	6	61	6114	110	84	194
15572	6	61	6101	0	0	0
15574	6	63	6310	145	139	284
15575	6	61	6101	0	0	0
15576	6	63	6301	151	180	331
15577	6	63	6304	0	0	0
15578	6	61	6111	0	0	0
15579	6	61	6115	142	156	298
15580	6	63	6308	0	0	0
15581	6	61	6115	0	0	0
15582	6	61	6101	26	26	52
15583	6	61	6117	239	237	476
15584	6	61	6101	0	0	0
15585	6	61	6101	185	176	361
15586	6	61	6101	57	33	90
15588	6	61	6115	130	87	217
15589	6	61	6112	141	169	310
15591	6	61	6101	0	0	0
15592	6	61	6101	0	0	0
15593	6	63	6301	391	305	696
15594	6	61	6110	122	108	230
15595	6	61	6101	28	24	52
15596	6	61	6117	278	234	512
15597	6	61	6101	12	7	19
15598	6	61	6101	24	19	43
15599	6	61	6101	0	0	0
15600	6	61	6105	296	317	613
15601	6	61	6115	414	454	868
15602	6	61	6101	0	0	0
15603	6	61	6101	0	0	0
15604	6	61	6101	0	0	0
15605	6	61	6101	144	111	255
15607	6	61	6101	75	40	115
15608	6	63	6301	165	182	347
15609	6	61	6115	0	0	0
15610	6	63	6303	358	382	740
15611	6	61	6101	0	0	0
15612	6	61	6101	0	0	0
15613	6	61	6105	0	0	0
15614	6	61	6115	419	374	793
15615	6	62	6201	1	2	3
15616	6	61	6108	0	0	0
15617	6	61	6117	0	0	0
15619	6	61	6101	0	0	0
15621	6	63	6301	259	233	492
15622	6	63	6305	144	125	269
15624	6	61	6107	567	604	1171
15625	6	61	6116	0	0	0
15626	6	61	6101	0	0	0
15627	6	61	6108	253	236	489
15628	6	61	6101	12	12	24
15629	6	61	6101	44	21	65
15630	6	63	6301	0	0	0
15631	6	61	6108	267	262	529
15632	6	61	6101	158	157	315
15633	6	63	6301	332	321	653
15634	6	61	6101	0	0	0
15635	6	61	6115	0	0	0
15636	6	61	6116	0	0	0
15638	6	62	6201	0	0	0
15639	6	63	6301	0	0	0
15641	6	61	6101	24	20	44
15642	6	61	6116	0	0	0
15643	6	61	6101	141	113	254
15644	6	63	6301	37	17	54
15645	6	63	6301	0	0	0
15646	6	61	6106	1209	1470	2679
15647	6	61	6106	0	0	0
15648	6	61	6101	0	0	0
15649	6	61	6101	0	0	0
15650	6	61	6101	111	89	200
15652	6	61	6101	0	0	0
15653	6	61	6110	69	40	109
15655	6	61	6101	0	0	0
15656	6	61	6108	37	14	51
15657	6	61	6117	352	450	802
15658	6	61	6110	11	9	20
15659	6	61	6101	0	0	0
15660	6	61	6101	57	24	81
15661	6	61	6101	33	11	44
15662	6	61	6101	556	437	993
15663	6	63	6310	80	58	138
15664	6	63	6310	521	945	1466
15665	6	61	6106	198	160	358
15666	6	61	6101	0	0	0
15667	6	61	6101	0	0	0
15669	6	63	6301	14	23	37
15670	6	61	6101	0	0	0
15671	6	61	6106	0	0	0
15672	6	61	6117	119	54	173
15673	6	63	6301	54	21	75
15674	6	61	6115	0	0	0
15675	6	61	6106	95	52	147
15676	6	61	6101	376	368	744
15677	6	61	6101	0	0	0
15678	6	61	6101	0	0	0
15679	6	61	6106	0	0	0
15680	6	63	6301	0	0	0
15681	6	63	6301	16	10	26
15682	6	61	6101	156	121	277
15683	6	63	6310	249	340	589
15684	6	63	6301	209	239	448
15686	6	61	6101	0	0	0
15687	6	63	6310	25	29	54
15688	6	61	6101	0	0	0
15689	6	61	6101	0	0	0
15690	6	61	6105	465	490	955
15691	6	61	6112	34	19	53
15692	6	63	6301	0	0	0
15694	6	61	6101	11	5	16
15695	6	61	6101	5	4	9
15696	6	61	6101	24	20	44
15697	6	61	6108	0	0	0
15698	6	61	6117	32	23	55
15700	6	61	6101	448	484	932
15701	6	61	6106	0	0	0
15702	6	61	6115	0	0	0
15703	6	61	6105	0	0	0
15705	6	61	6101	135	58	193
15706	6	61	6101	40	17	57
15707	6	61	6101	201	166	367
15708	6	63	6304	7	7	14
15709	6	61	6101	0	0	0
15710	6	61	6108	0	0	0
15711	6	61	6117	28	19	47
15712	6	61	6101	79	40	119
15713	6	62	6201	47	32	79
15714	6	61	6101	81	68	149
15715	6	63	6302	40	20	60
15716	6	63	6303	92	73	165
15717	6	63	6305	79	69	148
15719	6	61	6101	55	56	111
15720	6	61	6109	149	164	313
15722	6	63	6305	74	102	176
15723	6	61	6101	120	87	207
15724	6	61	6115	282	271	553
15725	6	61	6115	0	0	0
15726	6	61	6101	485	479	964
15727	6	63	6303	0	0	0
15728	6	61	6103	118	153	271
15729	6	61	6101	87	68	155
15730	6	61	6115	0	0	0
15731	6	61	6117	176	185	361
15732	6	61	6101	235	258	493
15733	6	61	6101	0	0	0
15734	6	61	6108	14	14	28
15736	6	61	6109	47	39	86
15737	6	63	6301	0	0	0
15738	6	61	6115	69	40	109
15739	6	63	6303	399	475	874
15740	6	61	6117	40	25	65
15741	6	63	6308	28	26	54
15742	6	61	6116	49	41	90
15743	6	61	6106	0	0	0
15744	6	61	6117	295	269	564
15745	6	63	6301	381	381	762
15746	6	61	6101	215	147	362
15747	6	61	6110	29	21	50
15748	6	61	6110	62	37	99
15750	6	61	6101	293	260	553
15751	6	61	6111	52	32	84
15753	6	61	6101	149	112	261
15754	6	63	6302	12	15	27
15755	6	63	6303	193	194	387
15756	6	61	6101	89	66	155
15757	6	63	6301	148	95	243
15758	6	63	6301	194	185	379
15759	6	61	6108	331	241	572
15760	6	61	6101	24	25	49
15761	6	61	6114	52	33	85
15762	6	61	6106	153	122	275
15763	6	61	6106	43	0	43
15764	6	61	6113	127	121	248
15765	6	61	6107	56	27	83
15767	6	61	6108	220	290	510
15768	6	61	6101	168	123	291
15769	6	61	6101	88	73	161
15770	6	62	6201	169	168	337
15771	6	61	6104	0	0	0
15772	6	61	6101	0	0	0
15773	6	63	6301	0	0	0
15774	6	63	6303	76	31	107
15775	6	61	6101	0	135	135
15776	6	61	6101	98	56	154
15777	6	61	6101	456	11	467
15778	6	63	6305	27	15	42
15779	6	63	6301	132	73	205
15780	6	61	6113	28	11	39
15781	6	61	6102	192	174	366
15782	6	63	6301	17	15	32
15784	6	61	6102	49	26	75
15785	6	61	6115	50	39	89
15786	6	61	6101	24	24	48
15787	6	63	6301	486	465	951
15788	6	61	6101	29	15	44
15789	6	61	6108	60	19	79
15790	6	63	6303	61	41	102
15791	6	62	6201	25	11	36
15792	6	61	6108	233	190	423
15793	6	61	6101	311	292	603
15794	6	63	6310	0	0	0
15795	6	61	6101	19	20	39
15796	6	61	6106	43	47	90
15798	6	61	6109	43	13	56
15799	6	63	6310	58	45	103
15800	6	61	6105	51	39	90
15801	6	61	6101	0	0	0
15803	6	61	6101	7	12	19
15804	6	61	6106	69	62	131
15805	6	61	6106	65	45	110
15806	6	61	6101	46	41	87
15807	6	63	6303	148	122	270
15808	6	62	6206	97	78	175
15809	6	61	6111	259	268	527
15810	6	61	6101	118	50	168
15811	6	63	6301	148	128	276
15812	6	63	6307	200	206	406
15813	6	61	6101	0	0	0
15814	6	61	6101	8	12	20
15815	6	61	6101	98	70	168
15817	6	61	6108	681	665	1346
15818	6	63	6301	30	27	57
15819	6	63	6307	30	22	52
15820	6	61	6117	328	369	697
15821	6	61	6107	32	23	55
15822	6	63	6302	19	16	35
15823	6	63	6307	35	42	77
15824	6	61	6105	0	0	0
15825	6	63	6305	41	49	90
15826	6	61	6104	70	39	109
15827	6	61	6101	30	27	57
15828	6	61	6101	171	137	308
15829	6	61	6117	35	17	52
15830	6	61	6110	70	44	114
15831	6	63	6301	8	9	17
15832	6	61	6117	111	91	202
15834	6	61	6101	32	31	63
15835	6	63	6303	72	66	138
15836	6	61	6101	18	7	25
15837	6	63	6307	0	0	0
15838	6	61	6113	31	20	51
15839	6	61	6110	48	39	87
15840	6	61	6101	82	103	185
15841	6	61	6115	83	55	138
15842	6	61	6101	31	23	54
15843	6	61	6115	463	77	540
15844	6	61	6101	26	28	54
15845	6	63	6304	63	57	120
15846	6	62	6204	38	41	79
15848	6	63	6301	45	32	77
15849	6	61	6117	38	23	61
15851	6	61	6117	44	36	80
15852	6	61	6104	41	23	64
15853	6	61	6101	53	27	80
15854	6	61	6101	160	81	241
15855	6	61	6106	162	177	339
15856	6	62	6206	44	31	75
15857	6	63	6303	43	30	73
15858	6	61	6115	41	24	65
15859	6	63	6305	89	80	169
16389	7	71	7101	0	0	0
16400	7	73	7301	0	0	0
16401	7	73	7301	0	0	0
16403	7	74	7401	0	0	0
16405	7	71	7101	0	0	0
16406	7	73	7307	22	13	35
16408	7	71	7101	0	0	0
16409	7	73	7301	0	0	0
16410	7	74	7403	440	415	855
16411	7	74	7406	0	0	0
16413	7	73	7301	0	0	0
16414	7	71	7101	81	90	171
16415	7	73	7301	803	762	1565
16417	7	73	7301	547	311	858
16418	7	74	7403	0	0	0
16419	7	71	7101	0	0	0
16420	7	71	7101	0	0	0
16421	7	71	7102	0	0	0
16422	7	71	7102	0	0	0
16423	7	73	7303	0	0	0
16424	7	73	7304	150	154	304
16425	7	71	7101	0	0	0
16427	7	71	7101	346	280	626
16428	7	73	7302	335	253	588
16429	7	73	7301	56	38	94
16430	7	71	7101	0	0	0
16431	7	73	7301	215	195	410
16432	7	73	7304	142	55	197
16434	7	71	7101	239	167	406
16436	7	71	7101	0	0	0
16437	7	71	7102	0	0	0
16441	7	71	7101	0	1416	1416
16442	7	74	7401	0	0	0
16443	7	71	7101	423	478	901
16444	7	71	7102	369	293	662
16445	7	73	7301	0	0	0
16446	7	71	7101	685	574	1259
16447	7	73	7301	0	0	0
16448	7	73	7301	0	1342	1342
16449	7	73	7301	0	0	0
16451	7	71	7101	0	0	0
16452	7	73	7301	308	210	518
16453	7	74	7401	223	245	468
16454	7	72	7202	5	0	5
16455	7	74	7403	63	69	132
16456	7	74	7404	77	52	129
16457	7	73	7301	170	155	325
16458	7	73	7301	33	31	64
16459	7	71	7102	207	209	416
16460	7	73	7301	364	267	631
16461	7	71	7101	149	117	266
16462	7	71	7101	37	32	69
16463	7	73	7301	0	0	0
16465	7	71	7101	0	0	0
16466	7	71	7101	9	7	16
16467	7	71	7101	186	215	401
16468	7	74	7402	460	415	875
16469	7	74	7404	468	445	913
16470	7	71	7101	476	427	903
16471	7	73	7301	16	13	29
16472	7	74	7401	29	17	46
16473	7	71	7108	0	0	0
16474	7	74	7401	0	0	0
16475	7	71	7101	0	0	0
