Total;Mujeres;Hombres;Region;Comuna;Jornada
27;2;25;10;10301;2
127;4;123;10;10101;2
166;3;163;13;13118;2
93;;93;8;8301;2
170;2;168;8;8110;2
19;;19;7;7301;2
290;12;278;2;2101;2
98;2;96;14;14101;2
45;2;43;12;12101;2
253;7;246;13;13119;2
129;7;122;2;2201;2
76;1;75;1;1101;2
46;2;44;16;16101;2
159;3;156;7;7101;2
84;4;80;13;13118;1
2;;2;8;8110;1
133;4;129;13;13118;2
11;1;10;8;8110;2
22;2;20;3;3101;2
20;9;11;13;13119;1
13;6;7;13;13114;1
1;1;;9;9101;1
1;1;;8;8110;1
1;1;;13;13119;1
23;13;10;5;5301;2
36;19;17;5;5301;2
87;79;8;5;5301;2
44;40;4;5;5301;2
77;52;25;5;5301;2
10;9;1;5;5301;1
6;5;1;5;5301;2
16;8;8;5;5301;2
26;26;;5;5301;2
28;19;9;5;5301;2
78;53;25;13;13101;1
3;1;2;13;13101;1
29;18;11;6;6101;2
120;69;51;13;13101;2
39;17;22;13;13101;2
37;26;11;9;9101;1
38;24;14;6;6101;1
22;15;7;13;13101;1
78;39;39;13;13101;2
28;20;8;8;8101;1
24;15;9;13;13101;1
76;39;37;13;13101;2
16;9;7;8;8101;2
68;29;39;13;13101;2
20;16;4;6;6101;2
52;39;13;9;9101;2
19;15;4;5;5109;2
1;;1;13;13101;2
33;21;12;13;13101;1
28;15;13;8;8101;1
221;117;104;13;13101;1
49;31;18;6;6101;1
38;22;16;9;9101;1
56;37;19;8;8101;1
15;9;6;5;5109;1
1;1;;8;8101;2
28;21;7;8;8101;2
155;80;75;13;13101;2
276;142;134;13;13101;2
80;47;33;9;9101;2
93;66;27;6;6101;2
16;9;7;5;5109;2
3;3;;13;13101;1
45;24;21;13;13101;2
13;7;6;5;5109;2
83;60;23;6;6101;1
41;26;15;13;13101;1
27;22;5;8;8101;1
60;49;11;9;9101;1
88;54;34;13;13101;3
193;120;73;13;13101;2
14;6;8;8;8101;2
7;5;2;6;6101;2
18;12;6;9;9101;2
181;121;60;13;13101;3
46;28;18;6;6101;1
60;36;24;9;9101;1
70;50;20;8;8101;1
152;97;55;13;13101;1
57;45;12;5;5109;1
10;7;3;13;13101;3
61;37;24;6;6101;2
64;35;29;8;8101;2
60;35;25;9;9101;2
468;241;227;13;13101;2
81;44;37;5;5109;2
779;443;336;13;13123;1
967;513;454;13;13123;2
6;4;2;4;4101;4
137;86;51;13;13118;4
17;12;5;8;8101;4
28;20;8;5;5109;4
20;9;11;9;9101;4
8;7;1;4;4101;3
52;35;17;13;13123;3
10;9;1;8;8101;3
4;3;1;5;5109;3
5;4;1;9;9101;3
14;9;5;13;13118;2
6;4;2;8;8101;2
13;7;6;8;8101;4
9;8;1;9;9101;4
87;60;27;13;13118;4
9;8;1;4;4101;4
23;19;4;5;5109;4
16;12;4;13;13123;3
2;2;;8;8101;3
1;1;;9;9101;3
1;;1;4;4101;3
1;;1;5;5109;3
1;;1;13;13118;2
32;29;3;8;8101;2
66;62;4;13;13118;2
5;4;1;13;13118;2
2;;2;13;13118;2
71;71;;8;8101;1
16;16;;13;13118;1
11;9;2;4;4101;1
7;7;;5;5109;1
71;69;2;8;8101;2
103;100;3;13;13118;2
15;15;;5;5109;2
10;10;;4;4101;2
31;31;;8;8101;1
7;7;;13;13118;1
3;3;;5;5109;1
6;6;;4;4101;1
18;18;;8;8101;2
35;35;;13;13118;2
6;6;;5;5109;2
54;33;21;8;8101;4
272;164;108;13;13118;4
52;30;22;9;9101;4
39;27;12;5;5109;4
28;16;12;4;4101;4
1;;1;8;8101;1
70;41;29;13;13123;3
6;3;3;8;8101;3
12;6;6;9;9101;3
5;;5;4;4101;3
10;5;5;5;5109;3
2;1;1;8;8101;2
21;9;12;13;13118;2
14;4;10;8;8101;4
61;41;20;13;13118;4
11;4;7;9;9101;4
9;8;1;5;5109;4
4;1;3;4;4101;4
6;1;5;13;13118;3
1;1;;8;8101;3
2;;2;4;4101;3
3;;3;5;5109;3
161;57;104;13;13118;4
22;10;12;8;8101;4
18;2;16;9;9101;4
30;13;17;5;5109;4
19;5;14;4;4101;4
4;2;2;13;13118;2
45;33;12;13;13118;3
3;1;2;8;8101;3
6;5;1;4;4101;3
8;7;1;5;5109;3
4;3;1;9;9101;3
7;1;6;8;8101;4
75;15;60;13;13118;4
14;1;13;9;9101;4
5;1;4;5;5109;4
8;;8;4;4101;4
2;2;;13;13118;2
20;17;3;13;13118;1
28;23;5;8;8101;1
14;11;3;8;8101;1
5;5;;13;13118;1
2;2;;5;5109;1
6;3;3;8;8101;2
27;23;4;13;13118;2
2;1;1;4;4101;2
2;;2;5;5109;2
1;1;;13;13118;1
14;14;;13;13118;2
6;6;;8;8101;2
36;25;11;4;4101;4
411;368;43;13;13118;4
58;47;11;8;8101;4
58;52;6;5;5109;4
63;52;11;9;9101;4
86;72;14;13;13123;3
7;6;1;4;4101;3
19;17;2;8;8101;3
14;12;2;5;5109;3
12;10;2;9;9101;3
8;7;1;13;13118;2
6;5;1;8;8101;2
22;21;1;8;8101;1
15;12;3;13;13118;1
37;31;6;8;8101;2
52;42;10;13;13118;2
38;23;15;8;8101;4
25;18;7;9;9101;4
321;221;100;13;13118;4
65;47;18;5;5109;4
25;20;5;4;4101;4
3;1;2;8;8101;4
34;21;13;13;13118;4
4;4;;9;9101;4
4;2;2;4;4101;4
4;4;;5;5109;4
17;8;9;13;13118;4
2;1;1;8;8101;4
3;2;1;4;4101;4
3;1;2;5;5109;4
1;;1;9;9101;4
1;;1;13;13123;3
69;36;33;13;13118;4
5;;5;9;9101;4
13;6;7;8;8101;4
7;3;4;5;5109;4
6;2;4;4;4101;4
1;;1;13;13118;2
3;3;;8;8101;1
6;6;;13;13118;2
6;6;;13;13118;2
8;8;;8;8101;2
2;2;;13;13123;3
1;1;;5;5109;3
6;4;2;13;13123;3
2;1;1;4;4101;3
1;1;;8;8101;3
1;1;;5;5109;3
3;1;2;13;13123;3
2;1;1;13;13118;3
1;1;;4;4101;3
16;9;7;8;8101;4
63;39;24;13;13118;4
6;4;2;9;9101;4
16;8;8;4;4101;4
7;4;3;5;5109;4
6;1;5;8;8101;4
55;10;45;13;13118;4
7;1;6;9;9101;4
11;1;10;5;5109;4
3;;3;4;4101;4
4;2;2;8;8101;1
5;2;3;8;8101;2
10;4;6;13;13118;2
44;37;7;8;8101;4
203;179;24;13;13118;4
24;18;6;4;4101;4
15;15;;5;5109;4
26;23;3;9;9101;4
1;1;;8;8101;3
8;7;1;13;13118;3
1;1;;5;5109;3
1;1;;9;9101;3
6;5;1;13;13118;2
4;2;2;8;8101;3
11;6;5;13;13123;3
2;2;;9;9101;3
5;4;1;5;5109;3
2;2;;4;4101;3
4;2;2;13;13118;2
10;7;3;8;8101;4
74;57;17;13;13118;4
6;3;3;9;9101;4
11;10;1;5;5109;4
15;12;3;4;4101;4
36;34;2;13;13118;1
15;8;7;13;13101;2
174;109;65;13;13101;1
60;35;25;13;13101;2
22;3;19;16;16101;1
94;61;33;5;5109;1
225;145;80;13;13114;1
299;139;160;5;5109;1
111;51;60;13;13102;1
195;98;97;13;13119;1
104;48;56;8;8101;1
77;44;33;13;13501;1
200;68;132;13;13123;1
175;82;93;13;13101;1
106;51;55;13;13401;1
147;67;80;13;13107;1
124;61;63;13;13201;1
192;97;95;13;13110;1
77;36;41;5;5109;2
39;20;19;5;5101;2
63;31;32;8;8101;2
6;4;2;13;13107;2
99;48;51;13;13401;2
36;17;19;13;13123;2
141;60;81;13;13201;2
120;48;72;5;5109;2
124;66;58;13;13119;2
93;38;55;8;8101;2
87;35;52;13;13102;2
49;21;28;13;13501;2
111;54;57;13;13110;2
234;109;125;13;13101;2
175;145;30;13;13102;1
283;217;66;13;13119;1
153;130;23;13;13501;1
217;167;50;13;13101;1
268;194;74;13;13110;1
167;116;51;13;13123;1
161;128;33;13;13107;1
219;183;36;13;13401;1
264;205;59;13;13201;1
135;105;30;5;5109;2
29;23;6;5;5101;2
1;1;;13;13107;2
1;1;;13;13114;1
183;154;29;13;13401;2
36;29;7;13;13123;2
236;192;44;13;13201;2
67;47;20;8;8101;2
144;105;39;5;5109;2
196;149;47;13;13119;2
146;96;50;13;13102;2
56;41;15;13;13501;2
202;166;36;13;13107;2
205;160;45;13;13110;2
315;246;69;13;13101;2
45;4;41;13;13401;1
3;;3;13;13123;1
30;2;28;8;8101;1
164;10;154;5;5109;1
116;6;110;13;13201;1
109;6;103;13;13119;1
63;7;56;13;13102;1
54;5;49;13;13501;1
85;8;77;13;13101;1
59;6;53;13;13107;1
43;4;39;13;13401;2
33;6;27;13;13123;2
16;;16;8;8101;2
3;;3;5;5109;2
99;7;92;13;13201;2
4;;4;13;13119;2
25;2;23;13;13501;2
87;8;79;13;13102;2
121;12;109;13;13101;2
72;4;68;13;13107;2
52;2;50;5;5109;2
16;4;12;13;13123;2
51;6;45;13;13201;2
1;;1;13;13123;1
139;85;54;13;13201;1
82;47;35;13;13102;1
5;5;;8;8101;1
163;92;71;13;13119;1
187;104;83;5;5109;1
115;67;48;13;13401;1
195;106;89;13;13110;1
108;56;52;13;13101;1
123;81;42;13;13107;1
25;18;7;5;5101;2
39;27;12;5;5109;2
89;77;12;8;8202;2
1;;1;13;13107;2
1;1;;13;13114;1
9;3;6;13;13123;2
115;62;53;13;13401;2
59;35;24;8;8101;2
149;86;63;13;13201;2
94;56;38;5;5109;2
131;70;61;13;13102;2
92;50;42;13;13107;2
105;56;49;13;13110;2
225;124;101;13;13101;2
126;79;47;5;5101;1
132;86;46;13;13101;1
1;;1;5;5101;2
57;34;23;13;13101;2
26;17;9;13;13123;1
12;6;6;8;8101;1
3;3;;5;5101;1
10;3;7;13;13123;1
157;13;144;13;13401;1
240;29;211;13;13201;1
96;15;81;8;8101;1
325;27;298;5;5109;1
201;19;182;13;13129;1
223;19;204;13;13119;1
54;3;51;13;13501;1
133;17;116;13;13102;1
203;25;178;13;13101;1
170;16;154;13;13107;1
11;2;9;13;13123;2
111;13;98;13;13401;2
20;;20;5;5109;2
198;23;175;13;13201;2
141;16;125;5;5109;2
98;10;88;13;13119;2
8;;8;13;13129;2
10;;10;13;13102;2
38;3;35;13;13107;2
75;6;69;13;13107;2
165;21;144;13;13101;2
82;7;75;13;13129;2
21;1;20;13;13501;2
71;11;60;13;13102;2
224;83;141;5;5109;1
249;80;169;13;13114;1
170;108;62;13;13119;1
225;141;84;5;5109;1
165;114;51;13;13401;1
300;179;121;13;13110;1
275;149;126;13;13123;1
40;27;13;13;13101;1
29;17;12;13;13107;1
3;3;;13;13102;2
303;176;127;13;13119;2
143;83;60;5;5109;2
168;91;77;13;13107;2
59;29;30;13;13123;2
315;187;128;13;13123;2
15;10;5;13;13110;2
53;36;17;13;13401;2
114;72;42;5;5109;2
281;183;98;13;13110;2
8;3;5;8;8101;1
195;111;84;13;13101;1
3;1;2;13;13123;1
142;73;69;13;13110;1
39;17;22;5;5101;2
77;35;42;5;5109;2
10;6;4;13;13123;2
32;20;12;13;13401;2
85;42;43;13;13119;2
70;34;36;5;5109;2
121;58;63;13;13110;2
128;59;69;13;13101;2
382;119;263;5;5109;1
258;71;187;8;8101;1
498;176;322;13;13114;1
4;3;1;13;13123;1
117;85;32;13;13401;1
54;35;19;13;13201;1
145;93;52;13;13119;1
143;95;48;5;5109;1
46;28;18;13;13102;1
122;76;46;13;13107;1
69;40;29;13;13101;1
99;75;24;13;13501;1
199;130;69;13;13110;1
13;6;7;13;13123;2
1;1;;13;13123;2
113;74;39;5;5109;2
116;72;44;13;13119;2
111;73;38;13;13107;2
10;8;2;13;13107;2
37;24;13;5;5101;2
127;81;46;13;13401;2
24;18;6;5;5109;2
161;106;55;13;13102;2
254;148;106;13;13101;2
210;121;89;13;13110;2
10;7;3;13;13401;1
33;13;20;13;13119;1
36;18;18;8;8101;1
67;28;39;13;13101;1
50;26;24;5;5101;1
31;13;18;13;13119;2
59;19;40;13;13101;2
20;3;17;5;5101;2
44;15;29;13;13401;1
88;41;47;5;5101;1
77;24;53;13;13119;1
57;20;37;8;8101;1
162;53;109;13;13101;1
34;14;20;5;5101;2
57;12;45;13;13119;2
106;34;72;13;13101;2
10;6;4;13;13123;1
6;2;4;5;5101;1
30;26;4;8;8101;1
157;133;24;5;5109;1
154;120;34;13;13114;1
299;246;53;13;13101;1
286;267;19;5;5109;1
336;314;22;13;13114;1
395;201;194;5;5109;1
288;166;122;8;8101;1
342;195;147;13;13102;1
251;133;118;13;13114;1
389;217;172;13;13110;1
104;41;63;13;13110;2
176;71;105;13;13102;1
146;66;80;8;8101;1
156;53;103;5;5109;1
284;109;175;13;13114;1
326;126;200;13;13123;1
352;156;196;5;5101;1
363;193;170;5;5101;1
101;49;52;8;8101;1
7;6;1;13;13123;1
399;222;177;13;13101;1
116;45;71;5;5101;2
1;1;;13;13123;2
173;90;83;13;13101;2
667;369;298;13;13123;1
256;140;116;8;8101;1
461;259;202;5;5101;1
174;85;89;13;13123;2
113;63;50;5;5101;2
91;45;46;8;8101;1
135;60;75;5;5109;1
196;115;81;13;13114;1
94;67;27;5;5101;1
113;56;57;8;8101;1
241;141;100;13;13129;1
61;37;24;13;13129;2
220;72;148;5;5101;1
339;114;225;13;13201;1
2;1;1;5;5101;1
131;72;59;13;13401;1
296;145;151;13;13123;1
181;90;91;5;5109;1
160;99;61;8;8101;1
138;76;62;13;13119;1
32;17;15;13;13102;1
30;26;4;13;13501;1
29;18;11;13;13101;1
9;3;6;13;13107;1
30;18;12;13;13101;1
85;21;64;13;13114;1
255;127;128;13;13110;1
77;45;32;8;8101;2
8;2;6;13;13102;2
1;1;;13;13102;2
92;38;54;13;13110;2
17;10;7;13;13101;2
136;67;69;13;13107;2
17;7;10;13;13101;2
26;18;8;13;13101;2
154;125;29;13;13102;1
177;136;41;13;13119;1
415;313;102;5;5109;1
61;43;18;13;13114;1
40;31;9;13;13101;1
97;76;21;13;13107;1
338;263;75;13;13110;1
45;35;10;13;13401;1
50;37;13;13;13101;1
336;249;87;13;13123;1
94;66;28;8;8101;2
3;3;;13;13110;2
79;63;16;13;13401;2
432;333;99;13;13123;2
134;91;43;5;5109;2
235;191;44;13;13201;2
234;176;58;13;13119;2
53;45;8;13;13501;2
68;50;18;13;13102;2
119;99;20;13;13107;2
261;198;63;13;13110;2
1;;1;13;13123;1
313;160;153;13;13123;2
28;19;9;8;8101;2
88;43;45;5;5109;2
57;29;28;13;13401;2
26;15;11;13;13107;2
123;56;67;13;13110;2
168;91;77;13;13119;2
6;;6;13;13129;1
13;;13;13;13129;2
296;159;137;13;13123;1
202;108;94;5;5109;1
116;65;51;8;8101;1
76;31;45;13;13123;2
11;4;7;5;5109;2
34;17;17;13;13110;2
93;50;43;13;13123;2
34;12;22;13;13110;2
202;17;185;13;13102;1
120;6;114;13;13201;1
60;9;51;8;8101;1
147;9;138;5;5109;1
258;16;242;13;13123;1
135;9;126;13;13201;2
150;7;143;13;13102;2
41;3;38;8;8101;2
25;1;24;5;5109;2
312;36;276;13;13123;2
43;2;41;13;13123;2
426;87;339;8;8101;1
132;24;108;13;13401;1
723;155;568;13;13101;1
326;71;255;13;13201;1
296;80;216;13;13119;1
489;113;376;5;5101;1
252;42;210;8;8101;2
215;35;180;13;13401;2
568;96;472;13;13101;2
62;4;58;13;13501;2
392;61;331;13;13119;2
359;71;288;13;13201;2
408;72;336;5;5101;2
102;4;98;13;13401;1
209;7;202;13;13129;1
115;9;106;13;13201;1
262;12;250;5;5101;1
112;2;110;8;8101;1
272;11;261;13;13119;1
68;3;65;13;13107;1
75;1;74;13;13401;2
117;3;114;13;13201;2
262;9;253;13;13129;2
40;2;38;8;8101;2
306;15;291;13;13119;2
176;10;166;13;13107;2
2;;2;13;13201;1
17;;17;13;13129;1
7;1;6;13;13119;1
10;;10;5;5101;1
6;1;5;13;13201;2
30;1;29;13;13129;2
11;;11;13;13119;2
8;1;7;8;8101;2
1;;1;13;13110;1
9;5;4;13;13110;2
94;14;80;13;13123;2
119;36;83;13;13123;1
6;2;4;13;13110;1
18;6;12;13;13123;2
137;36;101;13;13123;2
1;1;;5;5109;2
9;2;7;13;13102;2
16;3;13;13;13110;2
30;7;23;13;13401;2
19;1;18;5;5109;2
196;59;137;13;13110;2
68;28;40;13;13107;2
109;28;81;13;13102;2
203;20;183;13;13401;1
536;54;482;13;13123;1
213;18;195;13;13102;1
377;38;339;13;13201;1
304;33;271;13;13119;1
184;14;170;8;8101;1
379;41;338;13;13129;1
339;33;306;5;5109;1
30;2;28;13;13501;1
217;18;199;13;13107;1
317;35;282;13;13123;2
57;11;46;13;13123;2
102;12;90;13;13401;2
25;3;22;13;13102;2
226;27;199;13;13201;2
94;10;84;13;13102;2
207;19;188;13;13119;2
190;16;174;13;13129;2
144;13;131;5;5109;2
140;17;123;13;13107;2
72;6;66;13;13123;1
198;14;184;13;13123;2
56;3;53;13;13401;1
230;6;224;13;13129;1
153;5;148;13;13119;1
45;;45;13;13401;2
115;;115;13;13129;2
79;1;78;13;13119;2
17;12;5;13;13401;1
96;51;45;13;13102;1
141;81;60;13;13119;1
75;33;42;5;5109;1
404;194;210;13;13123;1
30;9;21;13;13114;1
272;144;128;13;13110;1
101;58;43;13;13107;1
43;22;21;13;13101;1
430;218;212;13;13123;2
44;23;21;13;13401;2
67;34;33;8;8101;2
154;94;60;13;13119;2
79;39;40;13;13201;2
56;18;38;5;5109;2
15;9;6;13;13102;2
83;40;43;13;13110;2
38;26;12;13;13501;2
177;6;171;13;13401;1
231;6;225;8;8101;1
205;1;204;13;13201;1
614;8;606;13;13129;1
307;9;298;13;13119;1
205;6;199;13;13107;1
40;;40;13;13501;1
359;7;352;5;5101;1
51;1;50;13;13401;2
142;6;136;8;8101;2
203;3;200;13;13201;2
272;11;261;13;13129;2
279;7;272;13;13119;2
51;1;50;13;13501;2
201;6;195;13;13107;2
60;1;59;5;5101;2
351;188;163;13;13201;1
248;138;110;5;5101;1
107;59;48;13;13201;2
1;1;;5;5109;1
1;1;;13;13123;2
1;;1;13;13123;1
98;45;53;13;13401;1
154;85;69;8;8101;1
150;76;74;13;13201;1
262;111;151;13;13129;1
267;129;138;13;13119;1
17;9;8;13;13501;1
320;142;178;13;13101;1
128;73;55;13;13107;1
307;165;142;5;5101;1
118;68;50;13;13401;2
135;73;62;13;13201;2
1;1;;8;8101;2
165;75;90;13;13119;2
29;12;17;13;13129;2
231;126;105;13;13101;2
12;7;5;13;13107;2
107;50;57;5;5101;2
50;24;26;5;5101;2
93;43;50;13;13129;2
40;14;26;13;13107;2
132;9;123;5;5109;1
240;15;225;13;13114;1
416;107;309;5;5109;1
243;54;189;13;13401;1
483;89;394;13;13119;1
478;101;377;13;13201;1
107;23;84;5;5109;2
3;1;2;13;13201;2
24;4;20;13;13110;1
68;21;47;13;13110;2
249;101;148;5;5109;1
200;79;121;8;8101;1
240;112;128;13;13114;1
370;178;192;13;13110;1
129;48;81;13;13110;2
4;2;2;13;13110;1
127;57;70;13;13110;1
155;106;49;8;8101;1
243;165;78;5;5109;1
251;186;65;13;13114;1
115;66;49;5;5101;1
164;53;111;13;13401;1
264;85;179;5;5101;1
180;49;131;13;13201;1
5;2;3;13;13201;1
2;1;1;5;5101;1
102;31;71;8;8101;1
1;;1;5;5109;1
281;65;216;13;13114;1
169;33;136;5;5109;2
634;530;104;5;5101;1
474;393;81;8;8101;1
501;438;63;13;13119;1
549;472;77;13;13129;1
313;268;45;13;13114;1
316;269;47;13;13401;1
338;286;52;13;13201;1
121;98;23;5;5101;2
140;112;28;8;8101;2
6;6;;13;13119;2
136;124;12;5;5101;1
102;86;16;13;13119;1
26;19;7;8;8101;1
163;135;28;13;13129;1
112;98;14;13;13401;1
29;21;8;13;13114;1
107;87;20;13;13201;1
121;86;35;5;5101;1
4;3;1;8;8101;1
160;107;53;13;13129;1
82;61;21;13;13201;1
7;6;1;5;5109;1
3;3;;13;13114;1
2;1;1;13;13101;1
29;22;7;13;13401;1
76;48;28;13;13201;1
66;47;19;5;5101;1
148;32;116;13;13401;1
165;29;136;8;8101;1
256;56;200;13;13201;1
270;49;221;13;13119;1
422;89;333;13;13101;1
71;11;60;13;13501;1
437;80;357;5;5101;1
275;38;237;13;13401;2
134;14;120;8;8101;2
325;41;284;13;13201;2
312;31;281;13;13119;2
61;3;58;13;13501;2
417;53;364;13;13101;2
430;62;368;5;5101;2
52;25;27;13;13102;1
1;;1;8;8101;1
24;13;11;13;13114;1
22;7;15;13;13102;2
87;36;51;5;5109;2
1;;1;5;5109;1
2;2;;8;8101;1
6;1;5;13;13114;1
4;1;3;13;13102;1
152;1;151;13;13401;1
282;13;269;5;5101;1
149;5;144;13;13201;1
199;9;190;13;13129;1
308;9;299;13;13119;1
146;4;142;8;8101;1
75;3;72;8;8202;1
99;5;94;13;13107;1
230;5;225;13;13401;2
198;5;193;13;13201;2
305;13;292;13;13129;2
213;7;206;5;5101;2
234;12;222;13;13119;2
125;5;120;8;8101;2
75;;75;8;8202;2
127;4;123;13;13107;2
3;;3;13;13129;1
2;;2;13;13201;1
1;;1;5;5101;1
1;;1;8;8101;2
1;;1;13;13129;2
5;;5;13;13119;2
1;;1;5;5101;2
105;12;93;13;13129;1
75;8;67;13;13129;2
144;96;48;5;5109;1
175;111;64;13;13201;1
110;68;42;13;13119;1
76;45;31;5;5109;2
207;73;134;13;13201;1
151;53;98;5;5101;1
44;23;21;13;13201;1
96;52;44;13;13110;2
2;2;;5;5109;1
4;;4;13;13123;1
123;42;81;13;13102;1
83;33;50;13;13110;1
81;35;46;13;13107;1
130;43;87;13;13101;1
11;3;8;13;13123;2
82;34;48;5;5109;2
26;6;20;13;13110;2
132;26;106;13;13401;2
66;20;46;5;5109;2
103;29;74;13;13119;2
237;47;190;13;13102;2
38;14;24;13;13501;2
201;56;145;13;13107;2
207;47;160;13;13101;2
1;;1;13;13101;2
113;6;107;13;13101;1
140;3;137;13;13101;2
1;;1;5;5101;1
1;1;;13;13201;2
1;;1;5;5101;2
59;2;57;5;5101;1
21;;21;13;13119;1
27;1;26;13;13129;1
11;1;10;13;13401;2
50;3;47;5;5101;2
29;1;28;13;13107;2
19;;19;8;8202;2
21;;21;8;8101;2
32;1;31;8;8101;1
49;2;47;13;13119;2
29;2;27;13;13129;2
100;1;99;5;5101;1
17;;17;8;8101;1
69;3;66;8;8202;1
87;;87;5;5101;2
56;;56;13;13129;2
7;1;6;8;8101;2
89;4;85;13;13119;2
17;2;15;8;8202;2
18;;18;13;13401;1
55;2;53;13;13129;1
126;2;124;5;5101;1
32;1;31;13;13119;1
29;2;27;8;8101;1
51;1;50;13;13401;2
5;;5;13;13129;2
51;2;49;5;5101;2
19;;19;8;8101;2
70;1;69;13;13107;2
3;;3;5;5101;2
2;;2;13;13129;2
6;1;5;13;13401;1
23;3;20;13;13129;1
1;;1;8;8101;1
7;2;5;13;13401;2
30;7;23;13;13129;2
2;;2;8;8101;2
88;1;87;13;13401;1
195;2;193;13;13129;1
143;4;139;5;5101;1
210;1;209;13;13119;1
81;3;78;13;13401;2
91;2;89;5;5101;2
195;2;193;13;13129;2
207;8;199;13;13119;2
575;20;555;5;5101;1
314;9;305;13;13201;1
360;10;350;13;13119;1
127;3;124;8;8101;1
325;7;318;13;13129;1
112;3;109;13;13501;1
271;9;262;13;13401;1
209;5;204;13;13107;1
428;20;408;5;5101;2
269;4;265;13;13201;2
200;6;194;13;13119;2
123;;123;8;8101;2
191;1;190;13;13129;2
69;4;65;13;13501;2
246;7;239;13;13107;2
257;7;250;13;13401;2
203;172;31;5;5101;1
205;176;29;13;13201;1
104;89;15;13;13119;1
92;78;14;13;13114;1
107;91;16;8;8101;1
210;186;24;13;13129;1
63;55;8;13;13114;1
295;263;32;5;5101;1
324;291;33;13;13119;1
326;295;31;13;13201;1
1;;1;13;13119;2
71;61;10;5;5101;2
126;76;50;13;13401;1
163;87;76;13;13201;1
239;119;120;5;5101;1
176;79;97;13;13129;1
117;58;59;8;8101;1
167;79;88;13;13119;1
62;33;29;13;13501;1
217;107;110;13;13101;1
77;45;32;13;13107;1
122;63;59;5;5101;2
13;8;5;8;8101;2
28;14;14;13;13119;2
65;35;30;8;8202;2
3;1;2;13;13201;2
4;2;2;13;13401;2
101;45;56;13;13201;2
1;;1;8;8101;2
86;38;48;13;13129;2
43;16;27;13;13401;2
81;41;40;13;13107;2
85;45;40;13;13101;2
114;56;58;13;13119;2
18;7;11;5;5101;2
2;2;;8;8101;1
3;3;;13;13102;1
1;1;;13;13114;1
1;;1;5;5109;1
5;5;;13;13114;1
41;40;1;5;5109;2
39;25;14;13;13401;1
170;108;62;13;13129;1
15;9;6;13;13101;2
80;6;74;13;13123;1
64;3;61;13;13201;1
57;2;55;5;5109;1
23;;23;13;13401;1
62;2;60;13;13102;1
41;3;38;13;13123;2
62;6;56;13;13201;2
30;1;29;5;5109;2
38;2;36;13;13401;2
66;3;63;13;13102;2
6;5;1;13;13123;1
2;2;;8;8101;1
5;4;1;5;5101;1
1;1;;5;5101;2
32;5;27;13;13119;1
186;50;136;13;13101;1
99;18;81;5;5101;2
80;20;60;13;13119;2
144;33;111;13;13101;2
245;198;47;13;13201;1
196;144;52;13;13401;1
238;174;64;5;5101;1
97;4;93;8;8101;1
180;10;170;5;5109;1
180;12;168;13;13114;1
6;6;;13;13123;1
194;134;60;13;13123;1
102;65;37;5;5101;1
18;13;5;13;13123;2
6;3;3;5;5101;1
117;46;71;8;8101;1
7;2;5;13;13123;1
136;50;86;13;13101;1
1;;1;8;8101;1
195;130;65;13;13101;1
136;94;42;5;5101;1
58;45;13;13;13101;2
204;175;29;13;13101;1
61;46;15;13;13101;2
416;319;97;13;13123;1
256;201;55;5;5101;1
97;72;25;8;8101;1
70;45;25;5;5101;2
8;6;2;13;13123;1
47;4;43;13;13123;2
43;1;42;6;6101;2
24;3;21;14;14108;2
9;1;8;8;8202;2
53;12;41;8;8101;2
19;3;16;8;8101;2
50;11;39;6;6101;2
28;19;9;13;13123;2
87;55;32;8;8101;2
15;10;5;6;6101;2
36;27;9;14;14108;2
12;9;3;8;8202;2
34;18;16;13;13123;2
36;17;19;6;6101;2
24;13;11;8;8202;2
34;22;12;8;8101;2
33;17;16;14;14108;2
1;;1;13;13123;2
9;8;1;6;6101;1
11;11;;13;13123;2
27;27;;8;8101;2
16;14;2;6;6101;2
44;36;8;13;13123;2
70;46;24;6;6101;2
19;9;10;13;13123;2
11;6;5;6;6101;2
15;6;9;13;13123;2
22;14;8;8;8101;1
104;70;34;8;8101;2
15;10;5;13;13123;2
43;31;12;8;8202;2
120;92;28;14;14108;2
5;1;4;13;13123;1
49;4;45;13;13123;2
63;7;56;8;8101;2
55;6;49;6;6101;2
58;10;48;14;14108;2
48;4;44;8;8202;2
17;10;7;13;13123;2
76;74;2;8;8101;1
31;27;4;13;13123;1
56;56;;6;6101;1
83;82;1;8;8202;1
61;58;3;8;8101;2
40;39;1;6;6101;2
52;50;2;13;13123;2
43;43;;8;8202;2
65;64;1;14;14108;2
153;153;;8;8101;1
104;104;;6;6101;1
33;33;;13;13123;1
79;79;;8;8202;1
84;83;1;8;8101;2
69;69;;6;6101;2
28;28;;13;13123;2
163;163;;14;14108;2
51;51;;8;8202;2
7;;7;8;8101;2
192;190;2;13;13123;1
51;50;1;8;8101;1
120;117;3;6;6101;1
65;65;;13;13123;2
42;40;2;6;6101;2
37;26;11;14;14108;2
15;7;8;13;13123;2
14;6;8;8;8101;2
30;24;6;13;13123;1
41;37;4;8;8101;1
50;38;12;8;8101;2
30;24;6;13;13123;2
32;26;6;14;14108;2
15;;15;6;6101;2
66;5;61;6;6101;2
19;8;11;8;8101;1
30;10;20;13;13123;2
17;8;9;6;6101;2
30;9;21;8;8101;2
